word,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,exchange,detail,audio
honking,hɔ:ŋkɪŋ,v make a loud noise\nv use the horn of a car\nv cry like a goose\nv eject the contents of the stomach through the mouth,"v. （使）发出雁叫似的声音, 鸣（喇叭）, 按（喇叭）( honk的现在分词 )",,,,,0,34096,0:honk/1:i,,
honks,hɔ:ŋks,n the cry of a goose (or any sound resembling this)\nv make a loud noise\nv use the horn of a car\nv cry like a goose\nv eject the contents of the stomach through the mouth,"n. 雁叫声( honk的名词复数 ); 汽车的喇叭声\nv. （使）发出雁叫似的声音, 鸣（喇叭）, 按（喇叭）( honk的第三人称单数 )",,,,,0,0,0:honk/1:s,,
honor,'ɒnә,n. the state of being honored\nn. the quality of being honorable and having a good name\nn. a woman's virtue or chastity,"n. 荣誉, 头衔, 信用, 尊敬, 名誉, 阁下, 勋章\nvt. 尊敬, 授予荣誉, 承兑, 实践",,,,ky toefl,27977,2057,s:honors/i:honoring/p:honored/3:honors/d:honored,,
honorably,,r. in an honorable manner\nr. with honor,adv. 值得尊敬地；体面地,,,,,0,23253,,,
honorariums,,plural of honorarium\nn. a fee paid for a nominally free service,"(honorarium 的复数) n. 酬金, 谢礼\n[经] 酬金, 谢礼",,,,,0,0,0:honorarium/1:s,,
honored,,v bestow honor or rewards upon\nv show respect towards\nv accept as pay\ns having an illustrious reputation; respected,a. 已承兑或付款的；受尊敬的,,,,,0,13385,0:honore/1:pd,,
honorifics,,n. an expression of respect, 敬语（honorific的复数）,,,,,0,0,0:honorific/1:s,,
honoring,ˈɔnərɪŋ,n. conformity with law or custom or practice etc.,"v. 尊敬, 给以荣誉( honor的现在分词 )",,,,,0,38714,1:i/0:honor,,
honors,,n a tangible symbol signifying approval or distinction\nn the state of being honored\nn the quality of being honorable and having a good name\nn a woman's virtue or chastity\nv bestow honor or rewards upon\nv show respect towards\nv accept as pay,"n. 优等成绩, (英)优等成绩奖金, 给予优等生的荣誉, 荣誉标志",,,,,0,0,1:s3/0:honor,,
honourables,,-s form of honourable\na worthy of being honored; entitled to honor and respect\ns adhering to ethical and moral principles,"(honourable 的第三人称 -s形式) a. 值得尊敬的, 荣耀的, 高贵的\n[法] 荣誉的, 正直的, 体面的",,,,,0,0,0:honourable/1:s,,
honouring,,v bestow honor or rewards upon\nv show respect towards\nv accept as pay,vt. 尊敬（honour的现在分词形式）,,,,,43014,0,0:honour/1:i/i:honouring,,
Hons,,plural of HON,(HON 的复数) [化] δ-羟基-γ-氧代正缬氨酸\n[医] 羟氧基正缬氨酸,,,,,0,0,0:hon/1:s,,
Hons.,ɔnz,,abbr. 学士学位（Honours）,,,,,0,0,s:hons./0:hons./1:s,,
hoo,hu:,interj. See Ho.\ninterj. Hurrah! -- an exclamation of triumphant joy.,"int. 呼！（表示高兴, 轻蔑, 赞同, 激动等）",,,,,28768,0,i:hooing,,
hood,hud,n. an aggressive and violent young criminal\nn. a protective covering that is part of a plant\nn. (slang) a neighborhood\nn. a tubular attachment used to keep stray light out of the lens of a camera,"n. 头巾, 兜帽, 覆盖, 强盗\nvt. 罩上, 覆盖",,1,,,7836,5182,s:hoods/i:hooding/p:hooded/3:hoods/d:hooded,,
hooded,'hudid,v cover with a hood,"a. 有罩盖的, 戴头巾的",,1,,,12834,12936,1:pd/0:hood,,
hoodies,,"plural of hoody\nn. The hooded crow; also, in Scotland, the hooded gull.",(hoody 的复数) n. 年轻小混混,,,,,0,0,0:hoody/1:s,,
hooding,hudɪŋ,p. pr. & vb. n. of Hood,v. 兜帽( hood的现在分词 ); 头巾; （汽车、童车等的）折合式车篷; 汽车发动机罩,,,,,0,0,0:hood/1:i,,
hoodlums,ˈhu:dləmz,n. an aggressive and violent young criminal,"n. 流氓, 暴徒( hoodlum的复数形式 )",,,,,0,0,0:hoodlum/1:s,,
hoodooing,ˈhu:du:ɪŋ,v bring bad luck; be a source of misfortune,v. 使（某人）倒霉( hoodoo的现在分词 ),,,,,0,0,1:i/0:hoodoo,,
hoods,hudz,n an aggressive and violent young criminal\nn a protective covering that is part of a plant\nn (slang) a neighborhood\nn a tubular attachment used to keep stray light out of the lens of a camera\nn (falconry) a leather covering for a hawk's head\nn metal covering leading to a vent that exhausts smoke or fumes\nn the folding roof of a carriage\nn a headdress that protects the head and face\nn protective covering consisting of a metal part that covers the engine\nn (zoology) an expandable part or marking that resembles a hood on the head or neck of an animal\nv cover with a hood,n. 兜帽( hood的名词复数 ); 头巾; （汽车、童车等的）折合式车篷; 汽车发动机罩\nv. 兜帽( hood的第三人称单数 ); 头巾; （汽车、童车等的）折合式车篷; 汽车发动机罩,,,,,0,0,1:s3/0:hood,,
hoodwinking,ˈhʊdˌwɪŋkɪŋ,v influence by slyness\nv conceal one's true motives from especially by elaborately feigning good intentions so as to gain an end,"v. 欺诈, 哄骗( hoodwink的现在分词 )",,,,,0,0,0:hoodwink/1:i,,
hoof,hu:f,n. the foot of an ungulate mammal\nn. the horny covering of the end of the foot in ungulate mammals\nv. dance in a professional capacity,"n. 蹄, (人的)脚\nvt. 以蹄踢, 行走, 步行\nvi. 走, 踢, 踏",,1,,gre,10275,10091,s:hooves/i:hoofing/p:hoofed/3:hoofs/d:hoofed,,
hoof-beats,,plural of hoof-beat,(hoof-beat 的复数) n. 蹄声,,,,,0,0,0:hoof-beat/1:s,,
hoof-prints,,plural of hoof-print,(hoof-print 的复数) n. 蹄印,,,,,0,0,0:hoof-print/1:s,,
hoofbeats,,plural of hoofbeat,(hoofbeat 的复数) n. 蹄声,,,,,0,0,0:hoofbeat/1:s,,
hoofed,hu:ft,v walk\nv dance in a professional capacity\na having or resembling hoofs,"a. 有蹄的, 装蹄的, 蹄形状的",,,,,0,36136,1:pd/0:hoof/p:hoofed,,
hoofers,,plural of hoofer\nn. a professional dancer,(hoofer 的复数) n.职业舞蹈家(尤指跳踢踏舞),,,,,0,0,0:hoofer/1:s,,
hoofing,hu:fɪŋ,n dancing in which the steps are more important than gestures or postures\nv walk\nv dance in a professional capacity,"v. （兽的）蹄, 马蹄( hoof的现在分词 )",,,,,0,0,0:hoof/1:i,,
hoofprints,,plural of hoofprint\nn. a visible impression on a surface made by the hoof of an animal,(hoofprint 的复数) n.蹄印,,,,,0,0,0:hoofprint/1:s,,
hoofs,hu:fs,pl.  of Hoof,"n. （兽的）蹄, 马蹄( hoof的名词复数 )\nv. （兽的）蹄, 马蹄( hoof的第三人称单数 )",,,,,0,0,0:hoof/1:s3,,
hooing,,-ing form of hoo\ninterj. See Ho.\ninterj. Hurrah! -- an exclamation of triumphant joy.,"(hoo 的现在分词) int. 呼！（表示高兴, 轻蔑, 赞同, 激动等）",,,,,0,0,0:hoo/1:i,,
hook,huk,n. a catch for locking a door\nn. a sharp curve or crook; a shape resembling a hook\nn. a mechanical device that is curved or bent to suspend or hold or pull something\nn. a curved or bent implement for suspending or pulling something,"n. 钩, 钩状, 镰刀, 陷阱\nvt. 挂...于钩上, 钩住, 引上钩, 偷窃\nvi. 弯成钩状, 钩紧\n[计] 钩",,3,1,gk cet4 cet6 ky toefl,4337,3791,s:hooks/d:hooked/p:hooked/i:hooking/3:hooks,,
hook-ups,,,n. 连接( hook-up的复数形式 ); 接合; 联播; 联播网,,,,,0,0,0:hook-up/1:s,,
hookahs,ˈhukəz,n. an oriental tobacco pipe with a long flexible tube connected to a container where the smoke is cooled by passing through water,n. 水烟袋( hookah的复数形式 ),,,,,0,0,0:hookah/1:s,,
hooked,hukt,"v fasten with a hook\nv rip off; ask an unreasonable price\nv make a piece of needlework by interlocking and looping thread with a hooked needle\nv hit a ball and put a spin on it so that it travels to the left\nv take by theft\nv make off with belongings of others\nv hit with a hook\nv catch with a hook\nv to cause (someone or oneself) to become dependent (on something, especially a narcotic drug)\nv secure with the foot\nv entice and trap\nv approach with an offer of sexual favors\ns curved down like an eagle's beak\ns addicted to a drug\ns having or resembling a hook (especially in the ability to grasp and hold); ","a. 钩状的, 有钩的, 用钩针编织的",,1,,,22686,24537,0:hook/1:dp/d:hooked,,
hookers,ˈhukəz,n. United States general in the Union Army who was defeated at Chancellorsville by Robert E. Lee (1814-1879)\nn. English theologian (1554-1600)\nn. a prostitute who attracts customers by walking the streets,n. 渔船( hooker的复数形式 ); 妓女,,,,,0,0,0:hooker/1:s,,
hookes,,-s form of hooke\nn. English scientist who formulated the law of elasticity and proposed a wave theory of light and formulated a theory of planetary motion and proposed the inverse square law of gravitational attraction and discovered the cellular structure of cork and introduced the term `cell' into biology and invented a balance spring for watches (1635-1703),"(hooke 的第三人称 -s形式) n. 万向接头, 虎克",,,,,0,0,0:hooke/1:s,,
hooking,,"n a golf shot that curves to the left for a right-handed golfer\nv fasten with a hook\nv rip off; ask an unreasonable price\nv make a piece of needlework by interlocking and looping thread with a hooked needle\nv hit a ball and put a spin on it so that it travels to the left\nv take by theft\nv make off with belongings of others\nv hit with a hook\nv catch with a hook\nv to cause (someone or oneself) to become dependent (on something, especially a narcotic drug)\nv secure with the foot\nv entice and trap\nv approach with an offer of sexual favors",[计] 挂钩,,,,,0,44336,0:hook/1:i/i:hooking,,
hooks,,n. large strong hand (as of a fighter),n. 钩子；挂钩（hook的复数）,,,,,0,0,0:hook/1:s3,,
hooleys,,plural of hooley,"(hooley 的复数)  [人名] [英格兰人姓氏] 胡利住所名称, 来源于古英语, 含义是“洼地”(hollow,depression), 或来源于中世纪英语, 含义是“茅舍, 避身之处”(hut,shelter)",,,,,0,0,0:hooley/1:s,,
hooligans,ˈhu:lɪgənz,n. a cruel and brutal fellow,"n. 小流氓, 街头恶棍( hooligan的复数形式 )",,,,,0,0,0:hooligan/1:s,,
hoop-skirts,,plural of hoop-skirt,(hoop-skirt 的复数) 装着裙环的裙子,,,,,0,0,0:hoop-skirt/1:s,,
hoopers,,"plural of hooper\nn. One who hoops casks or tubs; a cooper.\nn. The European whistling, or wild, swan (Olor cygnus); --\n   called also hooper swan, whooping swan, and elk.",(hooper 的复数) n. 桶匠,,,,,0,0,0:hooper/1:s,,
hooping,'hu:pɪŋ,p. pr. & vb. n. of Hoop, 箍筋; 月堤,,,,,0,0,1:i/0:hoop,,
hoopoes,,plural of hoopoe\nn. any of several crested Old World birds with a slender downward-curved bill,(hoopoe 的复数) n. 戴胜鸟,,,,,0,0,0:hoopoe/1:s,,
hooray,hu'rei,n a victory cheer,interj. 万岁\nn. 万岁\nv. 呼万岁,,,,gk,21582,23679,s:hoorays,,
hoorays,,plural of hooray\nn a victory cheer,(hooray 的复数) interj. 万岁\nn. 万岁\nv. 呼万岁,,,,,0,0,0:hooray/1:s,,
hooses,,-s form of hoose,(hoose 的第三人称 -s形式) [医] 蠕虫性支气管炎(牛羊等),,,,,0,0,0:hoose/1:s,,
hoot,hu:t,n. a loud raucous cry (as of an owl)\nv. to utter a loud clamorous shout\nv. utter the characteristic sound of owls,"n. 叫嚣, 嘲骂声, 鸣响\nvi. 大声叫嚣, 鸣响, 猫头鹰叫\nvt. 呵斥, 轰赶",,1,,,19268,15192,p:hooted/s:hoots/i:hooting/3:hoots/d:hooted,,
hooted,hu:tid,imp. & p. p. of Hoot,"v. （使）作汽笛声响, 作汽车喇叭声( hoot的过去式和过去分词 )",,,,,0,0,0:hoot/1:pd,,
hooters,ˈhu:təz,n. informal terms for the nose\nn. a device on an automobile for making a warning noise\nn. nocturnal bird of prey with hawk-like beak and claws and large head with front-facing eyes,n. 汽笛( hooter的复数形式 ),,,,,0,0,0:hooter/1:s,,
hooting,,v to utter a loud clamorous shout\nv utter the characteristic sound of owls,v. 喊叫；鸣响；摄制（hoot的ing形式）,,,,,36492,33057,0:hoot/1:i/i:hooting/s:hootings,,
hootings,,plural of hooting\nv to utter a loud clamorous shout\nv utter the characteristic sound of owls,(hooting 的复数) v. 喊叫；鸣响；摄制（hoot的ing形式）,,,,,0,0,0:hooting/1:s,,
hoots,hu:ts,n a loud raucous cry (as of an owl)\nn a cry or noise made to express displeasure or contempt\nn something of little value\nv to utter a loud clamorous shout\nv utter the characteristic sound of owls,"int. (=pshaw)咄, 啐",,,,,0,0,0:hoot/1:s3,,
hoover,'hu:vә,n. United States industrialist who manufactured vacuum cleaners (1849-1932)\nn. United States lawyer who was director of the FBI for 48 years (1895-1972)\nn. 31st President of the United States; in 1929 the stock market crashed and the economy collapsed and Hoover was defeated for reelection by Franklin Roosevelt (1874-1964)\nn. a kind of vacuum cleaner,n. 胡佛电动吸尘器\nvi. 用真空吸尘器打扫,,1,,,15417,0,i:hoovering/p:hoovered/d:hoovered/s:hoovers/3:hoovers,,
hoovered,ˈhu:vəd,v clean with a vacuum cleaner,v. 用真空吸尘器打扫( hoover的过去式和过去分词 ),,,,,0,0,0:hoover/1:pd,,
hoovering,ˈhu:vərɪŋ,v clean with a vacuum cleaner,v. 用真空吸尘器打扫( hoover的现在分词 ),,,,,0,0,0:hoover/1:i,,
hoovers,ˈhu:vəz,n United States industrialist who manufactured vacuum cleaners (1849-1932)\nn United States lawyer who was director of the FBI for 48 years (1895-1972)\nn 31st President of the United States; in 1929 the stock market crashed and the economy collapsed and Hoover was defeated for reelection by Franklin Roosevelt (1874-1964)\nn a kind of vacuum cleaner\nv clean with a vacuum cleaner,n. 真空吸尘器( hoover的名词复数 )\nv. 用真空吸尘器打扫( hoover的第三人称单数 ),,,,,0,0,0:hoover/1:s3,,
hooves,hu:vz,n the foot of an ungulate mammal\nn the horny covering of the end of the foot in ungulate mammals,n. 蹄脚；蹄（hoof的复数）,,,,,0,0,0:hoof/1:s,,
hop,hɒp,n. the act of hopping; jumping upward or forward (especially on one foot)\nn. twining perennials having cordate leaves and flowers arranged in conelike spikes; the dried flowers of this plant are used in brewing to add the characteristic bitter taste to beer\nn. an informal dance where popular music is played\nv. jump lightly,"n. 单脚跳, 跳跃, 舞会, 飞行\nvi. 单脚跳, 跳跃\nvt. 跃过, 跳上, 加蛇麻子于, 服麻醉药\n[计] 跳跃式传输",,2,,cet6 ky ielts,7840,5647,s:hops/i:hopping/p:hopped/d:hopped/3:hops,,
hop-pickers,,plural of hop-picker,"(hop-picker 的复数) n. 啤酒花采摘工, 啤酒花采摘机",,,,,0,0,0:hop-picker/1:s,,
hope,hәup,n. a specific instance of feeling hopeful\nn. the general feeling that some desire will be fulfilled\nn. someone (or something) on which expectations are centered\nn. United States comedian (born in England) who appeared in films with Bing Crosby (1903-2003),"n. 希望, 信心, 期待\nv. 希望, 期望, 信赖",,5,1,zk gk,444,482,i:hoping/d:hoped/p:hoped/s:hopes/3:hopes,,
hoped,,"v expect and wish\nv be optimistic; be full of hope; have hopes\nv intend with some possibility of fulfilment\nv jump lightly\nv move quickly from one place to another\nv travel by means of an aircraft, bus, etc.\nv traverse as if by a short airplane trip\nv jump across\nv make a jump forward or upward",v. 希望（hope的过去分词）,,,,,0,0,0:hope/1:dp,,
hopeful,'hәupful,a. having or manifesting hope,"n. 有希望之人, 有前途之人\na. 有希望的, 怀抱希望的, 保持乐观的",,2,,gk cet4 cet6 ky,6877,5116,s:hopefuls,,
hopefully,'hәjpfjli,r. with hope; in a hopeful manner\nr. it is hoped,"adv. 有希望地, 如果希望能实现的话",,2,,,3650,4012,,,
hopefuls,ˈhəupfulz,n. an ambitious and aspiring young person,n. 有成功希望的人( hopeful的复数形式 ),,,,,0,0,0:hopeful/1:s,,
hopeless,'hәuplis,a. without hope because there seems to be no possibility of comfort or success\ns. of a person unable to do something skillfully\ns. certain to fail\ns. (informal to emphasize how bad it is) beyond hope of management or reform,"a. 无希望的, 绝望的, 不可救药的",,2,,gk cet4 cet6,6390,7926,,,
hopers,,plural of hoper\nn. One who hopes.,"(hoper 的复数) n. 希望者, 期望者",,,,,0,0,0:hoper/1:s,,
hopes,,"n a specific instance of feeling hopeful\nn the general feeling that some desire will be fulfilled\nn grounds for feeling hopeful about the future\nn someone (or something) on which expectations are centered\nn United States comedian (born in England) who appeared in films with Bing Crosby (1903-2003)\nn one of the three Christian virtues\nv expect and wish\nv be optimistic; be full of hope; have hopes\nv intend with some possibility of fulfilment\nv jump lightly\nv move quickly from one place to another\nv travel by means of an aircraft, bus, etc.\nv traverse as if by a short airplane trip\nv jump across\nv make a jump forward or upward",v. 希望（hope的第三人称单数）,,,,,0,0,0:hope/1:s3,,
